genre,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
hiphop,0.194,0.253,1.332,0.724,0.12,0.064,0.242,0.073,103.359,2393.73,719.936,2269.659,302.517,2677.834,243.616,3057.018,195.509,20.032,14.274,16.911,16.89,16.813,16.287,43.875,5.418,3.611,4.017,3.447,2.831,2.098,2.865,4974.953,1154.444,-27.605,94.365,-20.575,49.863,-14.696,23.863,-17.595,24.031,-15.872,16.421,-10.618,13.878,-10.468,8.189,-10.303,5.013,-5.741,10.313,3.645,9.235,38.003,25.52,21.947,17.149,15.849,12.258,11.062,8.257,8.274,7.995,7.958,6.937,7.376,7.585,7.429,8.038,8.805,8.748,9.748,10.112,0.359,0.363,0.371,0.438,0.426,0.497,0.644,0.544,0.476,0.383,0.33,0.323,0.262,0.261,0.257,0.295,0.262,0.264,0.305,0.291,0.32,0.278,0.252,0.245
hiphop,0.135,0.191,2.402,4.08,0.075,0.05,0.174,0.079,99.384,1984.151,696.499,2265.953,383.063,2749.435,289.475,3191.097,225.179,20.413,14.804,18.063,16.802,16.916,16.266,40.973,4.117,4.801,4.429,3.918,3.28,2.875,4.14,4537.298,1477.381,-100.629,110.207,1.049,38.762,-14.489,20.643,-18.028,12.57,-14.114,15.098,-9.237,11.394,-9.504,8.641,-7.099,2.994,-4.501,4.687,-4.121,-2.786,73.579,29.241,20.761,16.479,12.698,12.385,13.837,10.659,10.345,11.045,9.065,7.572,7.795,7.873,7.431,7.303,7.766,7.238,7.939,7.838,0.476,0.476,0.408,0.339,0.375,0.484,0.412,0.383,0.443,0.446,0.551,0.499,0.304,0.281,0.277,0.29,0.278,0.299,0.269,0.278,0.291,0.274,0.324,0.304
hiphop,0.152,0.199,1.475,0.99,0.107,0.036,0.191,0.056,95.703,2225.176,500.281,2193.925,254.871,2600.199,205.228,2987.237,164.091,22.109,14.299,17.362,18.39,17.21,16.68,42.47,4.814,4.192,3.862,3.159,2.47,2.26,2.808,4712.68,960.173,-44.651,101.199,-26.272,52.93,-11.72,26.933,-13.289,20.705,-17.485,11.865,-10.669,8.377,-15.428,4.877,-10.055,4.561,-1.99,7.983,1.216,1.374,35.453,18.268,14.075,9.901,11.906,8.43,9.35,7.815,7.114,6.7,6.877,6.394,6.088,6.445,6.386,7.002,6.233,6.254,6.387,6.753,0.321,0.276,0.38,0.335,0.347,0.492,0.432,0.621,0.423,0.405,0.294,0.265,0.282,0.228,0.268,0.239,0.229,0.343,0.212,0.339,0.266,0.316,0.256,0.227
hiphop,0.135,0.199,2.191,3.742,0.139,0.056,0.179,0.087,103.359,2515.969,625.624,2164.224,419.65,2557.304,407.56,2926.339,400.573,15.13,14.287,16.969,16.905,17.987,17.848,37.961,4.319,4.469,4.609,4.124,3.4,3.122,9.991,4924.854,1246.894,-63.004,86.29,-37.939,39.553,-16.496,21.111,-12.235,13.088,-12.375,16.64,-3.963,8.852,-6.317,5.693,-6.315,2.3,-0.864,6.518,4.7,4.411,62.722,24.872,28.436,19.562,18.161,13.44,14.66,9.799,10.433,9.581,9.55,8.391,8.542,7.495,8.94,9.686,10.019,8.779,9.856,9.332,0.316,0.339,0.391,0.403,0.424,0.501,0.55,0.525,0.516,0.496,0.392,0.332,0.243,0.26,0.274,0.289,0.29,0.284,0.296,0.302,0.304,0.313,0.273,0.255
hiphop,0.205,0.266,1.172,0.44,0.107,0.068,0.252,0.086,107.666,2292.879,706.52,2227.737,303.426,2639.211,252.888,3020.879,234.363,20.433,13.921,17.107,16.989,17.013,16.526,43.358,5.468,3.98,4.194,3.745,2.863,2.556,3.552,4802.463,1156.787,-44.347,93.363,-22.266,48.852,-13.882,34.412,-6.291,25.882,-12.321,20.43,-5.745,11.853,-11.548,10.155,-3.956,10.59,0.844,9.214,1.726,-0.225,48.102,24.565,27.355,16.144,14.499,11.446,11.859,9.697,8.628,7.842,8.369,7.44,8.225,7.21,8.5,8.813,9.307,9.385,9.577,10.146,0.38,0.347,0.376,0.447,0.529,0.573,0.58,0.625,0.673,0.621,0.505,0.437,0.244,0.237,0.231,0.239,0.268,0.293,0.271,0.267,0.261,0.275,0.265,0.256
hiphop,0.13,0.182,1.417,1.248,0.173,0.109,0.164,0.079,103.359,3431.922,1014.226,2922.954,333.401,3323.845,297.338,3670.483,310.64,18.718,16.289,17.518,16.193,17.722,17.377,18.507,5.518,5.663,5.208,4.278,3.632,2.983,2.042,7001.416,1329.827,-103.196,30.575,20.816,45.82,9.801,8.625,1.616,12.336,0.522,4.993,-2.835,8.036,-1.397,3.316,1.208,3.302,-2.695,5.637,-0.717,2.754,68.963,33.799,29.544,18.741,16.757,15.728,17.782,13.557,12.604,10.13,9.347,9.75,9.183,8.524,7.946,8.924,10.627,9.571,11.088,9.425,0.49,0.452,0.484,0.479,0.477,0.498,0.486,0.519,0.476,0.43,0.438,0.483,0.32,0.296,0.323,0.319,0.295,0.3,0.273,0.308,0.3,0.287,0.285,0.281
hiphop,0.109,0.142,1.179,0.483,0.103,0.086,0.135,0.042,92.285,2597.974,1028.006,2631.389,470.112,3140.902,362.961,3608.075,285.277,22.092,14.117,17.915,16.673,17.868,16.971,16.957,5.334,4.301,5.684,3.762,3.134,2.676,2.038,5584.108,1820.781,-109.075,76.882,2.584,19.068,0.558,8.172,-8.078,5.945,-4.334,3.659,-1.545,2.646,2.258,2.849,-5.216,5.358,-6.181,2.239,-2.478,-5.986,65.391,36.726,25.822,17.562,17.496,12.075,14.405,10.887,9.66,10.075,10.826,9.865,10.009,8.318,8.921,9.039,8.06,8.042,7.366,8.361,0.516,0.552,0.53,0.369,0.306,0.308,0.331,0.324,0.34,0.428,0.518,0.599,0.32,0.315,0.315,0.278,0.26,0.269,0.283,0.259,0.259,0.288,0.3,0.335
hiphop,0.125,0.159,1.071,0.19,0.115,0.066,0.155,0.035,117.454,2750.976,922.96,2700.635,411.999,3223.742,313.058,3692.644,251.865,18.521,18.154,18.809,17.609,17.618,18.322,16.668,4.978,4.573,5.084,3.867,3.078,3.544,1.939,5718.749,1756.008,-83.171,67.715,1.232,29.661,12.579,5.612,6.209,8.097,-4.782,7.667,-1.178,4.244,1.932,1.022,2.38,3.107,-8.06,1.672,-1.656,-3.274,49.946,33.099,27.899,19.452,20.238,16.793,11.56,9.6,13.578,10.164,9.631,7.448,7.6,7.24,7.312,7.868,8.283,7.942,6.621,6.941,0.641,0.392,0.269,0.23,0.237,0.235,0.283,0.407,0.427,0.413,0.423,0.478,0.356,0.254,0.242,0.226,0.225,0.228,0.25,0.329,0.308,0.305,0.294,0.28
hiphop,0.137,0.175,1.056,0.189,0.116,0.078,0.166,0.056,123.047,3109.611,967.496,2855.405,328.93,3309.751,224.98,3710.375,208.904,20.527,15.664,17.169,16.382,15.976,16.193,17.551,5.368,5.374,5.125,3.894,2.865,2.749,2.054,6372.053,1520.273,-72.502,57.039,5.95,25.909,6.665,11.495,5.103,10.109,0.945,8.691,-1.694,5.992,0.145,4.966,-2.01,6.1,0.095,4.164,0.247,5.889,51.713,32.714,23.73,15.6,11.086,11.548,10.659,10.754,8.705,8.88,7.069,7.374,7.482,6.525,6.466,7.053,7.188,7.291,6.884,7.146,0.4,0.371,0.388,0.393,0.535,0.461,0.378,0.436,0.558,0.573,0.474,0.461,0.283,0.279,0.303,0.263,0.34,0.312,0.251,0.284,0.332,0.355,0.305,0.288
hiphop,0.155,0.196,1.04,0.112,0.173,0.048,0.194,0.029,89.103,3708.843,523.804,3207.221,197.156,3522.649,175.447,3796.426,167.759,20.233,11.728,13.608,13.973,14.044,14.606,16.75,4.53,3.464,3.428,2.599,1.973,1.621,1.246,7631.579,632.973,-23.767,43.719,30.557,26.506,4.336,21.912,2.576,6.993,-1.492,4.586,0.419,2.464,-4.076,-2.017,-3.562,-0.128,-2.478,-1.038,-4.766,-2.611,37.727,17.078,16.226,11.594,11.013,8.773,8.256,6.042,7.247,5.961,5.684,4.897,5.217,5.515,4.941,4.463,4.513,4.067,3.927,4.079,0.691,0.601,0.492,0.494,0.496,0.529,0.539,0.53,0.473,0.498,0.553,0.579,0.285,0.228,0.212,0.236,0.231,0.247,0.25,0.279,0.251,0.287,0.267,0.222
hiphop,0.174,0.221,0.971,0.019,0.136,0.08,0.213,0.06,99.384,3070.346,742.653,2971.178,322.301,3464.625,256.934,3899.783,221.532,20.029,15.198,18.125,16.821,16.802,17.748,16.019,5.414,4.887,4.668,3.344,2.74,2.485,2.028,6761.492,1474.43,-25.081,60.824,-4.187,14.85,6.798,6.101,15.453,3.783,5.657,10.245,0.863,4.186,0.93,3.256,0.218,2.697,0.703,0.894,0.359,-0.006,37.128,23.067,19.169,19.553,11.16,11.585,11.311,12.166,9.628,8.619,8.507,8.244,7.967,8.267,7.46,7.367,7.942,7.239,6.87,7.551,0.44,0.412,0.458,0.402,0.501,0.477,0.375,0.469,0.549,0.684,0.547,0.457,0.279,0.262,0.302,0.253,0.289,0.293,0.219,0.282,0.262,0.285,0.284,0.286
hiphop,0.105,0.153,1.624,1.95,0.079,0.066,0.135,0.072,99.384,2113.527,959.815,2438.298,489.946,3050.238,388.477,3605.294,336.004,18.281,14.694,16.763,16.797,16.571,15.463,16.494,4.978,4.539,4.802,4.423,3.751,2.726,1.82,4484.473,1993.972,-148.075,90.562,-0.281,28.852,19.308,15.255,4.29,15.524,1.273,11.129,8.849,6.315,1.629,1.427,-3.41,1.199,-0.719,0.786,-0.45,1.718,68.414,36.948,24.759,19.424,15.975,13.225,9.882,8.78,9.297,8.813,9.362,8.581,6.393,6.443,5.801,5.843,6.22,6.579,6.556,8.159,0.534,0.542,0.486,0.508,0.505,0.45,0.474,0.435,0.477,0.426,0.427,0.485,0.316,0.287,0.297,0.302,0.304,0.281,0.308,0.27,0.283,0.292,0.286,0.292
hiphop,0.172,0.222,1.002,0.125,0.152,0.088,0.214,0.056,99.384,2969.099,910.343,2731.59,436.708,3187.447,387.837,3604.434,350.83,19.391,14.745,17.15,16.351,17.689,17.663,18.081,5.603,4.299,4.739,3.177,2.731,2.695,2.65,6148.454,1625.722,-31.911,59.893,-2.707,33.515,13.085,9.46,-1.675,14.185,3.138,6.802,1.168,3.9,1.696,1.255,-1.462,-0.169,-1.597,1.83,1.553,-2.304,48.867,34.055,24.535,22.875,16.441,12.555,13.8,9.11,9.752,8.646,8.8,7.785,6.929,6.384,7.48,6.76,6.443,6.162,6.164,5.625,0.475,0.473,0.513,0.552,0.588,0.534,0.575,0.469,0.4,0.446,0.451,0.524,0.308,0.267,0.247,0.277,0.318,0.279,0.29,0.267,0.256,0.271,0.252,0.281
hiphop,0.186,0.234,0.855,-0.167,0.169,0.057,0.228,0.053,99.384,3180.298,506.617,2737.699,230.156,3153.791,192.405,3534.753,168.191,17.709,12.449,15.915,15.743,16.641,16.331,16.589,4.64,3.419,4.239,3.332,2.716,2.338,1.505,6345.312,871.864,5.877,53.239,-8.984,26.94,0.436,15.55,1.651,7.661,4.983,8.608,3.419,8.532,1.135,4.908,0.859,3.401,-2.883,2.79,-1.711,-0.271,31.465,17.305,15.361,12.104,12.771,8.65,10.215,7.932,8.29,8.15,6.433,6.883,6.146,5.896,6.117,6.248,6.438,6.596,7.101,7.483,0.444,0.469,0.48,0.509,0.499,0.485,0.451,0.434,0.458,0.431,0.5,0.456,0.28,0.286,0.271,0.282,0.288,0.287,0.289,0.281,0.305,0.271,0.298,0.274
hiphop,0.158,0.212,1.021,0.377,0.103,0.095,0.191,0.092,112.347,2800.741,1040.508,2831.564,408.636,3313.346,310.78,3741.917,276.095,20.212,15.003,17.117,15.667,16.302,16.443,17.728,5.5,4.419,4.284,3.37,2.636,1.99,2.156,6163.429,1718.077,-100.912,64.279,12.553,26.489,12.413,12.141,2.48,18.506,1.511,12.067,-1.484,6.733,3.861,3.09,1.75,4.552,-2.367,5.43,2.772,3.726,55.593,32.146,27.246,15.423,18.128,11.334,11.984,9.854,9.383,9.939,8.666,8.195,8.08,7.68,7.371,6.544,6.554,7.114,6.645,6.543,0.514,0.421,0.348,0.337,0.375,0.465,0.524,0.626,0.757,0.731,0.687,0.606,0.254,0.234,0.235,0.231,0.267,0.273,0.24,0.239,0.272,0.283,0.27,0.276
hiphop,0.072,0.11,1.619,2.623,0.117,0.097,0.089,0.064,117.454,2541.211,1254.906,2459.743,596.739,2997.727,570.878,3494.582,576.697,22.476,13.453,18.097,16.593,17.176,17.901,17.225,6.316,5.123,5.64,4.165,3.622,3.289,3.334,5062.228,2222.161,-220.953,41.134,-14.0,33.618,12.183,13.664,5.953,7.632,5.292,10.473,4.764,6.499,6.49,5.459,2.572,-1.636,-1.55,3.086,4.929,3.717,161.825,42.507,29.572,21.478,15.659,11.432,10.347,9.845,8.899,9.969,9.269,9.171,9.571,9.057,7.894,7.419,7.263,7.633,8.563,10.635,0.427,0.408,0.484,0.616,0.469,0.428,0.429,0.512,0.625,0.659,0.639,0.49,0.259,0.249,0.29,0.322,0.259,0.256,0.235,0.234,0.295,0.288,0.251,0.252
hiphop,0.121,0.207,2.59,6.045,0.212,0.122,0.159,0.131,143.555,3703.649,1330.902,2834.679,566.732,3269.64,524.146,3647.881,503.646,17.853,15.729,19.095,17.998,18.361,17.675,16.029,5.867,5.603,5.482,4.1,3.643,3.745,2.155,6981.183,2069.024,-96.663,30.6,2.53,12.693,-10.973,-2.104,-3.632,-7.589,-5.322,-0.684,-4.149,-3.109,-4.86,-3.099,-4.161,-2.563,-3.482,-0.346,-2.869,2.33,82.456,43.821,36.617,22.322,21.06,20.725,16.205,12.634,12.221,10.057,9.76,9.147,9.256,8.772,9.507,9.124,9.828,9.271,12.898,12.321,0.404,0.409,0.461,0.383,0.354,0.404,0.377,0.471,0.434,0.354,0.396,0.417,0.304,0.305,0.341,0.297,0.277,0.313,0.281,0.341,0.311,0.294,0.321,0.309
hiphop,0.21,0.303,1.454,1.537,0.096,0.051,0.269,0.139,92.285,2157.357,823.478,2202.343,782.11,2722.341,904.207,3213.81,1031.391,18.17,15.018,18.266,18.73,17.62,17.977,16.001,4.402,4.608,5.178,4.479,3.393,3.489,2.031,4347.807,1811.629,-62.805,72.103,-16.113,27.419,5.559,1.82,3.902,8.464,-2.006,5.826,0.156,-0.303,-0.668,-1.484,-0.065,3.21,0.671,1.125,-0.937,-3.078,142.383,32.566,27.331,24.232,16.417,16.679,11.594,12.581,11.716,9.682,10.209,9.219,8.627,8.404,7.346,7.202,7.125,6.833,6.894,7.766,0.293,0.282,0.384,0.304,0.333,0.438,0.47,0.477,0.434,0.53,0.477,0.353,0.274,0.247,0.292,0.24,0.273,0.335,0.303,0.326,0.306,0.341,0.321,0.288
hiphop,0.143,0.206,1.926,2.88,0.112,0.105,0.183,0.094,95.703,2639.669,1198.95,2942.815,531.594,3550.858,378.704,4081.216,305.588,22.359,16.918,20.054,18.956,18.186,17.66,15.78,5.893,5.509,5.983,5.415,4.426,2.916,1.833,5915.764,2334.445,-121.61,76.919,29.013,9.936,3.174,5.176,4.969,-1.026,1.171,2.14,3.118,1.137,-0.782,-4.983,-0.126,-4.506,-2.19,-1.373,-3.155,-7.364,94.128,38.564,34.49,22.392,17.698,18.898,16.556,15.069,13.897,12.845,10.925,11.051,8.37,8.642,8.454,8.104,8.429,8.629,10.148,9.915,0.431,0.396,0.408,0.412,0.385,0.373,0.356,0.409,0.341,0.392,0.409,0.367,0.335,0.298,0.324,0.318,0.328,0.346,0.316,0.345,0.287,0.318,0.309,0.289
hiphop,0.104,0.167,2.754,6.499,0.102,0.116,0.131,0.104,161.499,2349.591,1403.958,2765.956,751.1,3437.796,573.69,4017.377,459.433,25.035,16.046,22.388,20.468,20.297,20.143,16.534,5.425,4.304,5.313,4.505,4.208,4.733,3.299,5148.111,2932.478,-185.249,96.744,44.6,13.892,6.013,-2.907,3.263,-9.663,-3.647,5.252,-0.955,7.687,6.087,-0.112,0.575,0.511,-5.869,-5.46,-3.062,-4.783,99.849,46.108,27.204,17.567,15.725,15.445,14.328,11.93,11.872,11.989,11.212,11.41,10.158,10.587,8.851,9.489,9.548,9.473,9.33,11.188,0.244,0.414,0.331,0.528,0.325,0.336,0.414,0.306,0.289,0.266,0.354,0.362,0.203,0.356,0.245,0.37,0.261,0.291,0.33,0.292,0.318,0.279,0.271,0.317
hiphop,0.146,0.215,2.02,3.181,0.12,0.067,0.186,0.107,92.285,2676.148,832.548,2664.242,396.835,3211.276,323.23,3713.056,285.093,22.964,15.445,18.14,17.343,17.407,17.626,15.873,6.332,4.232,5.002,3.884,2.988,2.403,1.656,5516.425,1586.529,-76.58,68.34,-0.986,30.347,3.634,5.2,3.277,2.94,5.556,4.675,4.33,3.447,2.857,1.441,-2.322,-2.603,-5.055,-3.979,-5.564,0.0,66.984,33.589,21.263,21.593,20.358,13.145,12.375,12.832,11.325,8.874,8.614,8.952,8.661,7.829,8.714,7.918,7.689,8.461,9.617,8.964,0.398,0.459,0.448,0.373,0.393,0.405,0.425,0.502,0.533,0.458,0.348,0.347,0.295,0.32,0.321,0.293,0.286,0.287,0.282,0.332,0.324,0.305,0.255,0.275
hiphop,0.204,0.264,1.169,0.469,0.102,0.076,0.248,0.091,92.285,2882.204,999.153,2761.917,395.278,3259.532,323.61,3708.361,295.687,25.137,15.157,19.568,18.564,18.111,18.963,17.39,4.879,4.751,4.69,3.954,3.2,4.142,2.538,5997.83,1597.576,-74.373,48.812,4.054,35.851,12.498,13.472,9.026,12.57,2.484,12.13,9.132,3.931,4.574,1.374,3.193,4.333,-4.256,2.833,2.691,2.747,65.938,33.804,27.431,18.166,16.191,12.736,12.858,11.587,10.961,10.082,9.773,9.001,11.083,9.669,9.819,10.136,8.117,9.854,11.274,10.613,0.447,0.538,0.723,0.738,0.537,0.426,0.351,0.372,0.318,0.303,0.293,0.365,0.234,0.239,0.304,0.301,0.226,0.261,0.266,0.33,0.276,0.26,0.216,0.22
hiphop,0.107,0.162,2.924,6.724,0.062,0.04,0.136,0.089,89.103,1798.668,941.126,2214.748,684.932,2881.122,583.619,3501.811,492.154,21.534,15.886,19.95,18.105,18.547,18.354,15.921,4.713,4.859,4.538,3.331,3.196,3.573,2.001,3792.952,2203.311,-155.642,113.654,-4.028,18.278,13.486,8.258,8.818,11.118,8.914,10.225,6.096,9.732,9.312,2.252,2.843,7.545,-2.662,0.921,0.448,0.774,70.704,40.33,23.981,18.104,12.782,12.086,11.316,10.604,10.963,8.61,8.048,8.742,6.406,6.849,6.861,7.556,7.472,6.724,6.275,6.648,0.425,0.432,0.318,0.404,0.641,0.351,0.31,0.408,0.549,0.659,0.451,0.394,0.274,0.31,0.233,0.247,0.325,0.232,0.247,0.274,0.326,0.316,0.278,0.254
hiphop,0.03,0.05,2.748,7.328,0.143,0.092,0.038,0.032,117.454,2328.297,966.755,2354.949,525.097,2995.564,465.808,3581.972,432.757,19.404,17.106,20.349,19.839,20.253,22.209,16.269,4.639,4.762,4.707,4.173,4.014,5.997,2.313,4311.399,1908.741,-267.55,77.8,-18.18,18.875,2.001,-7.591,4.716,-7.695,-10.359,10.98,-2.864,-5.754,2.351,-7.1,0.404,-1.8,-8.362,-3.072,-4.394,-1.645,88.585,44.962,40.041,18.995,15.936,18.596,14.519,12.052,11.21,13.259,10.721,12.101,10.133,8.919,9.211,9.627,9.722,9.623,8.775,10.608,0.321,0.283,0.341,0.319,0.356,0.336,0.414,0.432,0.367,0.429,0.355,0.353,0.279,0.257,0.332,0.309,0.292,0.289,0.292,0.325,0.289,0.34,0.265,0.3
hiphop,0.143,0.206,1.926,2.88,0.112,0.105,0.183,0.094,95.703,2639.669,1198.95,2942.815,531.594,3550.858,378.704,4081.216,305.588,22.359,16.918,20.054,18.956,18.186,17.66,15.78,5.893,5.509,5.983,5.415,4.426,2.916,1.833,5915.764,2334.445,-121.61,76.919,29.013,9.936,3.174,5.176,4.969,-1.026,1.171,2.14,3.118,1.137,-0.782,-4.983,-0.126,-4.506,-2.19,-1.373,-3.155,-7.364,94.128,38.564,34.49,22.392,17.698,18.898,16.556,15.069,13.897,12.845,10.925,11.051,8.37,8.642,8.454,8.104,8.429,8.629,10.148,9.915,0.431,0.396,0.408,0.412,0.385,0.373,0.356,0.409,0.341,0.392,0.409,0.367,0.335,0.298,0.324,0.318,0.328,0.346,0.316,0.345,0.287,0.318,0.309,0.289
hiphop,0.172,0.265,2.198,3.873,0.091,0.064,0.228,0.134,95.703,2281.265,942.13,2598.666,456.402,3212.24,344.196,3764.91,287.891,24.016,14.506,17.144,16.463,17.365,16.111,16.009,6.069,4.202,4.526,3.583,3.405,2.465,1.865,4963.103,1931.105,-75.65,91.024,9.866,25.092,11.797,10.166,0.133,8.234,1.637,0.5,1.802,5.489,1.303,1.132,-1.201,0.37,-1.207,-2.054,-1.203,-2.634,68.084,32.858,26.295,16.036,14.84,10.475,10.611,10.057,9.837,9.557,7.904,8.638,7.8,6.54,8.289,6.329,7.833,5.706,5.341,6.246,0.536,0.499,0.48,0.502,0.543,0.521,0.425,0.408,0.45,0.519,0.53,0.494,0.296,0.287,0.287,0.283,0.281,0.289,0.261,0.274,0.27,0.298,0.307,0.275
hiphop,0.198,0.275,1.667,1.808,0.109,0.096,0.247,0.121,95.703,3206.904,1124.281,3272.901,391.291,3734.197,272.673,4141.93,223.988,27.031,15.588,19.258,16.106,15.729,15.605,14.38,7.013,4.747,4.949,3.653,2.972,2.165,1.289,7308.281,1644.313,-76.62,52.772,34.636,26.189,16.668,11.355,5.858,6.904,3.664,-0.96,3.875,4.484,0.631,5.429,4.193,0.815,1.634,0.695,-2.807,-3.41,60.176,27.298,22.93,17.257,15.97,13.549,11.417,11.976,10.631,10.128,9.546,8.76,8.565,8.152,7.396,7.175,6.816,6.143,5.697,6.486,0.375,0.37,0.387,0.409,0.481,0.524,0.541,0.568,0.529,0.443,0.379,0.378,0.285,0.278,0.279,0.257,0.287,0.313,0.31,0.325,0.33,0.328,0.295,0.295
hiphop,0.181,0.256,1.636,1.76,0.077,0.049,0.23,0.111,95.703,2318.671,926.773,2676.161,534.841,3210.939,427.041,3709.242,350.309,24.135,15.538,15.235,14.55,15.386,15.625,16.45,5.839,4.667,4.272,2.986,2.63,1.979,1.991,5354.801,1930.159,-87.656,79.381,25.071,45.17,11.194,18.171,3.519,6.998,1.265,2.358,-1.777,-0.011,-2.704,-0.489,-5.257,-3.863,-2.504,-4.683,-4.986,-4.421,94.306,31.3,19.393,16.697,11.889,8.82,8.263,6.53,7.627,7.514,6.479,5.184,5.492,4.938,5.253,4.798,5.184,4.383,4.275,4.83,0.319,0.284,0.277,0.36,0.533,0.489,0.448,0.459,0.465,0.584,0.445,0.31,0.245,0.217,0.211,0.245,0.352,0.29,0.323,0.327,0.265,0.349,0.264,0.229
hiphop,0.232,0.299,1.169,0.383,0.109,0.058,0.289,0.077,135.999,3065.461,787.388,3055.837,312.769,3511.207,263.631,3926.408,254.091,28.75,15.364,17.902,17.291,17.155,15.735,15.357,5.114,4.354,4.785,4.041,2.883,2.08,1.403,6663.876,1187.462,-44.522,41.63,29.922,51.866,12.87,13.718,7.962,9.294,8.391,1.899,1.137,4.561,5.525,1.316,2.346,-0.804,-4.253,-3.568,-3.824,-4.429,51.461,23.801,23.874,17.287,17.232,10.678,13.807,9.304,10.854,8.303,8.933,8.11,7.304,6.104,5.795,5.866,6.388,5.759,6.654,6.874,0.501,0.507,0.486,0.44,0.404,0.396,0.38,0.414,0.519,0.627,0.576,0.544,0.286,0.289,0.294,0.291,0.278,0.299,0.241,0.258,0.265,0.318,0.281,0.274
hiphop,0.221,0.292,1.46,1.023,0.042,0.031,0.274,0.103,99.384,1667.076,799.463,2421.269,592.534,3227.66,458.594,3939.372,356.993,26.917,16.408,18.735,17.253,16.949,17.14,15.493,5.953,4.599,4.947,3.78,3.6,3.16,1.818,3588.595,2189.109,-114.022,110.131,17.934,37.933,27.969,1.402,15.547,1.419,7.351,-3.326,8.243,-0.181,0.688,3.334,-2.472,0.752,-4.847,-2.394,-3.292,-4.611,66.187,34.983,28.099,17.634,17.878,14.114,12.914,10.667,9.57,10.25,9.156,8.051,8.847,7.503,6.896,6.394,6.22,6.641,6.764,6.746,0.418,0.411,0.386,0.47,0.454,0.455,0.424,0.405,0.384,0.388,0.454,0.435,0.318,0.311,0.283,0.324,0.304,0.329,0.297,0.297,0.266,0.282,0.334,0.324
hiphop,0.197,0.259,1.033,0.27,0.099,0.087,0.244,0.087,107.666,2477.449,1109.125,2577.376,475.68,3090.327,393.798,3566.349,365.947,26.201,15.487,18.13,17.917,17.838,16.904,17.361,5.321,4.4,5.096,4.375,3.578,2.81,2.471,5267.693,1921.004,-78.689,73.097,21.833,49.214,3.113,18.309,1.859,8.403,1.43,4.222,-1.322,1.25,-3.014,1.798,-1.841,-0.992,-1.908,-2.637,-4.794,-4.864,70.458,39.061,31.268,18.611,16.179,10.322,10.379,8.406,8.355,8.958,7.129,7.502,7.211,6.379,6.298,6.546,7.495,7.318,6.361,6.608,0.405,0.376,0.414,0.475,0.471,0.342,0.287,0.32,0.316,0.455,0.455,0.428,0.307,0.294,0.295,0.346,0.333,0.272,0.241,0.256,0.245,0.363,0.305,0.304
